i,x_inf,x_sup,theta_inf,theta_sup,mesh_size_upper,fem_order_upper,mesh_size_lower_cr,isLG,mesh_size_lower_LG,fem_order_lower_LG
87,0.52265625,0.5234375,0.9389103945400936,0.93929991668634,0.002633,0.1249,0.04,1,0.1249,2
88,0.52265625,0.5234375,0.93929991668634,0.9396894388325864,0.002633,0.1249,0.04,1,0.1249,2
89,0.5234375,0.52421875,0.9381313502476007,0.9385208723938472,0.002633,0.1249,0.04,1,0.1249,2
90,0.5234375,0.52421875,0.9385208723938472,0.9389103945400936,0.002633,0.1249,0.04,1,0.1249,2
91,0.52421875,0.525,0.9381313502476007,0.9385208723938472,0.002633,0.1249,0.04,1,0.1249,2
92,0.52421875,0.525,0.9385208723938472,0.9389103945400936,0.002633,0.1249,0.04,1,0.1249,2
93,0.5234375,0.52421875,0.9389103945400936,0.93929991668634,0.002633,0.1249,0.04,1,0.1249,2
94,0.5234375,0.52421875,0.93929991668634,0.9396894388325864,0.002633,0.1249,0.04,1,0.1249,2
95,0.52421875,0.525,0.9389103945400936,0.93929991668634,0.002633,0.1249,0.04,1,0.1249,2
96,0.52421875,0.525,0.93929991668634,0.9396894388325864,0.002633,0.1249,0.04,1,0.1249,2
97,0.5218750000000001,0.52265625,0.9396894388325864,0.9400789609788328,0.002633,0.1249,0.04,1,0.1249,2
98,0.5218750000000001,0.52265625,0.9400789609788328,0.9404684831250794,0.002633,0.1249,0.04,1,0.1249,2
99,0.52265625,0.5234375,0.9396894388325864,0.9400789609788328,0.002633,0.1249,0.04,1,0.1249,2
100,0.52265625,0.5234375,0.9400789609788328,0.9404684831250794,0.002633,0.1249,0.04,1,0.1249,2
101,0.5218750000000001,0.52265625,0.9404684831250794,0.9408580052713258,0.002633,0.1249,0.04,1,0.1249,2
102,0.5218750000000001,0.52265625,0.9408580052713258,0.9412475274175722,0.002633,0.1249,0.04,1,0.1249,2
103,0.52265625,0.5234375,0.9404684831250794,0.9408580052713258,0.002633,0.1249,0.04,1,0.1249,2
104,0.52265625,0.5234375,0.9408580052713258,0.9412475274175722,0.002633,0.1249,0.04,1,0.1249,2
