model,J,M,tail_mode,cell_shape,rx,ry,distance,lambda_xx_cell_lower,lambda_xx0,lambda_xx_finite,lambda_xxx_finite,lambda_xxy_finite,lambda_xx_tail_energy,lambda_xx_tail_bound,old_dirichlet_tail_energy,M_xxx,M_xxy,Rxx1_lower,Rxx2_lower,Jxx1_lower,Jxx2_lower,success,cluster_complete,rigorous_flag
signed_xxy,49,31,neumann_corrected_tail,x_only,0.0,0.0,0.0,24.456381150215506,24.456381150215506,36.325965036689574,7.73517509996302e-13,-75.10260472891373,5.751241676951352,5.934791943237034,59.95418769967904,1684.8361011404847,2509.4281695502127,-12.820992204969132,-12.822561881283685,-2.2310685246083732,-2.232638200922926,False,True,exploratory_double
signed_xxy,49,31,neumann_corrected_tail,y_only,0.0,0.0,0.0,24.456381150215506,24.456381150215506,36.325965036689574,7.73517509996302e-13,-75.10260472891373,5.751241676951352,5.934791943237034,59.95418769967904,1684.8361011404847,2509.4281695502127,-12.820992204969132,-12.822561881283685,-2.2310685246083732,-2.232638200922926,False,True,exploratory_double
signed_xxy,49,31,neumann_corrected_tail,omega_up,0.0,0.0,0.0,24.456381150215506,24.456381150215506,36.325965036689574,7.73517509996302e-13,-75.10260472891373,5.751241676951352,5.934791943237034,59.95418769967904,1684.8361011404847,2509.4281695502127,-12.820992204969132,-12.822561881283685,-2.2310685246083732,-2.232638200922926,False,True,exploratory_double
signed_xxy,49,31,neumann_corrected_tail,square,0.0,0.0,0.0,24.456381150215506,24.456381150215506,36.325965036689574,7.73517509996302e-13,-75.10260472891373,5.751241676951352,5.934791943237034,59.95418769967904,1684.8361011404847,2509.4281695502127,-12.820992204969132,-12.822561881283685,-2.2310685246083732,-2.232638200922926,False,True,exploratory_double
symmetry_x_even,49,50,neumann_corrected_tail,x_only,0.0,0.0,0.0,26.972499740740826,26.972499740740826,36.325965036689574,7.73517509996302e-13,-75.10260472891373,4.532091432057641,4.676732647974374,59.95418769967904,1649.6780814903739,2480.943294026731,-12.820992204969132,-12.822561881283685,-1.141557215443763,-1.1431268917583157,False,True,exploratory_double
symmetry_x_even,49,50,neumann_corrected_tail,y_only,0.0,0.0,0.0,26.972499740740826,26.972499740740826,36.325965036689574,7.73517509996302e-13,-75.10260472891373,4.532091432057641,4.676732647974374,59.95418769967904,1649.6780814903739,2480.943294026731,-12.820992204969132,-12.822561881283685,-1.141557215443763,-1.1431268917583157,False,True,exploratory_double
symmetry_x_even,49,50,neumann_corrected_tail,omega_up,0.0,0.0,0.0,26.972499740740826,26.972499740740826,36.325965036689574,7.73517509996302e-13,-75.10260472891373,4.532091432057641,4.676732647974374,59.95418769967904,1649.6780814903739,2480.943294026731,-12.820992204969132,-12.822561881283685,-1.141557215443763,-1.1431268917583157,False,True,exploratory_double
symmetry_x_even,49,50,neumann_corrected_tail,square,0.0,0.0,0.0,26.972499740740826,26.972499740740826,36.325965036689574,7.73517509996302e-13,-75.10260472891373,4.532091432057641,4.676732647974374,59.95418769967904,1649.6780814903739,2480.943294026731,-12.820992204969132,-12.822561881283685,-1.141557215443763,-1.1431268917583157,False,True,exploratory_double
signed_xxy,49,50,neumann_corrected_tail,x_only,0.0,0.0,0.0,26.972499740740826,26.972499740740826,36.325965036689574,7.73517509996302e-13,-75.10260472891373,4.532091432057641,4.676732647974374,59.95418769967904,1649.6780814903739,2480.943294026731,-12.820992204969132,-12.822561881283685,-1.141557215443763,-1.1431268917583157,False,True,exploratory_double
signed_xxy,49,50,neumann_corrected_tail,y_only,0.0,0.0,0.0,26.972499740740826,26.972499740740826,36.325965036689574,7.73517509996302e-13,-75.10260472891373,4.532091432057641,4.676732647974374,59.95418769967904,1649.6780814903739,2480.943294026731,-12.820992204969132,-12.822561881283685,-1.141557215443763,-1.1431268917583157,False,True,exploratory_double
signed_xxy,49,50,neumann_corrected_tail,omega_up,0.0,0.0,0.0,26.972499740740826,26.972499740740826,36.325965036689574,7.73517509996302e-13,-75.10260472891373,4.532091432057641,4.676732647974374,59.95418769967904,1649.6780814903739,2480.943294026731,-12.820992204969132,-12.822561881283685,-1.141557215443763,-1.1431268917583157,False,True,exploratory_double
signed_xxy,49,50,neumann_corrected_tail,square,0.0,0.0,0.0,26.972499740740826,26.972499740740826,36.325965036689574,7.73517509996302e-13,-75.10260472891373,4.532091432057641,4.676732647974374,59.95418769967904,1649.6780814903739,2480.943294026731,-12.820992204969132,-12.822561881283685,-1.141557215443763,-1.1431268917583157,False,True,exploratory_double
symmetry_x_even,49,98,neumann_corrected_tail,x_only,0.060621470404398636,0.0,0.060621470404398636,29.730430670184475,29.730430670184475,36.325965036689574,7.73517509996302e-13,-75.10260472891373,3.1957743837705124,3.29776718325255,59.95418769967904,1610.5535978899786,2449.2166607688137,-12.87365411291588,-12.859753151633797,3.552713678800501e-15,0.0139009612820864,True,True,exploratory_double
symmetry_x_even,49,98,neumann_corrected_tail,y_only,0.0,4.7026578227107356e-05,4.7026578227107356e-05,29.615252391291698,29.730430670184475,36.325965036689574,7.73517509996302e-13,-75.10260472891373,3.1957743837705124,3.29776718325255,59.95418769967904,1610.5535978899786,2449.2166607688137,-12.82151436604013,-12.823084103181579,0.0015697371414500338,1.7763568394002505e-15,True,True,exploratory_double
symmetry_x_even,49,98,neumann_corrected_tail,omega_up,0.0004702449767012813,4.702449767012813e-05,0.00047259035273047677,29.615257487026515,29.730430670184475,36.325965036689574,7.73517509996302e-13,-75.10260472891373,3.1957743837705124,3.29776718325255,59.95418769967904,1610.5535978899786,2449.2166607688137,-12.821517533172154,-12.823086340387777,0.0015688072156248012,1.7763568394002505e-15,True,True,exploratory_double
symmetry_x_even,49,98,neumann_corrected_tail,square,4.702655741969583e-05,4.702655741969583e-05,6.650559529465095e-05,29.615252442253556,29.730430670184475,36.325965036689574,7.73517509996302e-13,-75.10260472891373,3.1957743837705124,3.29776718325255,59.95418769967904,1610.5535978899786,2449.2166607688137,-12.821514397714243,-12.823084125555619,0.00156972784137821,1.7763568394002505e-15,True,True,exploratory_double
signed_xxy,49,98,neumann_corrected_tail,x_only,0.060621470404398636,0.0,0.060621470404398636,29.730430670184475,29.730430670184475,36.325965036689574,7.73517509996302e-13,-75.10260472891373,3.1957743837705124,3.29776718325255,59.95418769967904,1610.5535978899786,2449.2166607688137,-12.87365411291588,-12.859753151633797,3.552713678800501e-15,0.0139009612820864,True,True,exploratory_double
signed_xxy,49,98,neumann_corrected_tail,y_only,0.0,0.0019668597663561878,0.0019668597663561878,29.730430670184475,29.730430670184475,36.325965036689574,7.73517509996302e-13,-75.10260472891373,3.1957743837705124,3.29776718325255,59.95418769967904,1610.5535978899786,2449.2166607688137,-12.842849413944837,-12.84441631895507,0.0015669050102342652,1.7763568394002505e-15,True,True,exploratory_double
signed_xxy,49,98,neumann_corrected_tail,omega_up,0.018332833239935172,0.0018332833239935173,0.01842426938440992,29.730430670184475,29.730430670184475,36.325965036689574,7.73517509996302e-13,-75.10260472891373,3.1957743837705124,3.29776718325255,59.95418769967904,1610.5535978899786,2449.2166607688137,-12.846252425400735,-12.846401961534484,0.0001495361337529033,3.552713678800501e-15,True,True,exploratory_double
signed_xxy,49,98,neumann_corrected_tail,square,0.001965322088438637,0.001965322088438637,0.002779385151901336,29.730430670184475,29.730430670184475,36.325965036689574,7.73517509996302e-13,-75.10260472891373,3.1957743837705124,3.29776718325255,59.95418769967904,1610.5535978899786,2449.2166607688137,-12.842888562432952,-12.844439176868423,0.0015506144354784368,7.105427357601002e-15,True,True,exploratory_double
symmetry_x_even,49,101,neumann_corrected_tail,x_only,0.060621470404398636,0.0,0.060621470404398636,29.730430670184475,29.730430670184475,36.325965036689574,7.73517509996302e-13,-75.10260472891373,3.1957743837705124,3.29776718325255,59.95418769967904,1610.5535978899786,2449.2166607688137,-12.87365411291588,-12.859753151633797,3.552713678800501e-15,0.0139009612820864,True,True,exploratory_double
symmetry_x_even,49,101,neumann_corrected_tail,y_only,0.0,4.7026578227107356e-05,4.7026578227107356e-05,29.615252391291698,29.730430670184475,36.325965036689574,7.73517509996302e-13,-75.10260472891373,3.1957743837705124,3.29776718325255,59.95418769967904,1610.5535978899786,2449.2166607688137,-12.82151436604013,-12.823084103181579,0.0015697371414500338,1.7763568394002505e-15,True,True,exploratory_double
symmetry_x_even,49,101,neumann_corrected_tail,omega_up,0.0004702449767012813,4.702449767012813e-05,0.00047259035273047677,29.615257487026515,29.730430670184475,36.325965036689574,7.73517509996302e-13,-75.10260472891373,3.1957743837705124,3.29776718325255,59.95418769967904,1610.5535978899786,2449.2166607688137,-12.821517533172154,-12.823086340387777,0.0015688072156248012,1.7763568394002505e-15,True,True,exploratory_double
symmetry_x_even,49,101,neumann_corrected_tail,square,4.702655741969583e-05,4.702655741969583e-05,6.650559529465095e-05,29.615252442253556,29.730430670184475,36.325965036689574,7.73517509996302e-13,-75.10260472891373,3.1957743837705124,3.29776718325255,59.95418769967904,1610.5535978899786,2449.2166607688137,-12.821514397714243,-12.823084125555619,0.00156972784137821,1.7763568394002505e-15,True,True,exploratory_double
signed_xxy,49,101,neumann_corrected_tail,x_only,0.060621470404398636,0.0,0.060621470404398636,29.730430670184475,29.730430670184475,36.325965036689574,7.73517509996302e-13,-75.10260472891373,3.1957743837705124,3.29776718325255,59.95418769967904,1610.5535978899786,2449.2166607688137,-12.87365411291588,-12.859753151633797,3.552713678800501e-15,0.0139009612820864,True,True,exploratory_double
signed_xxy,49,101,neumann_corrected_tail,y_only,0.0,0.0019668597663561878,0.0019668597663561878,29.730430670184475,29.730430670184475,36.325965036689574,7.73517509996302e-13,-75.10260472891373,3.1957743837705124,3.29776718325255,59.95418769967904,1610.5535978899786,2449.2166607688137,-12.842849413944837,-12.84441631895507,0.0015669050102342652,1.7763568394002505e-15,True,True,exploratory_double
signed_xxy,49,101,neumann_corrected_tail,omega_up,0.018332833239935172,0.0018332833239935173,0.01842426938440992,29.730430670184475,29.730430670184475,36.325965036689574,7.73517509996302e-13,-75.10260472891373,3.1957743837705124,3.29776718325255,59.95418769967904,1610.5535978899786,2449.2166607688137,-12.846252425400735,-12.846401961534484,0.0001495361337529033,3.552713678800501e-15,True,True,exploratory_double
signed_xxy,49,101,neumann_corrected_tail,square,0.001965322088438637,0.001965322088438637,0.002779385151901336,29.730430670184475,29.730430670184475,36.325965036689574,7.73517509996302e-13,-75.10260472891373,3.1957743837705124,3.29776718325255,59.95418769967904,1610.5535978899786,2449.2166607688137,-12.842888562432952,-12.844439176868423,0.0015506144354784368,7.105427357601002e-15,True,True,exploratory_double
symmetry_x_even,49,200,neumann_corrected_tail,x_only,0.2,0.0,0.2,31.898814738009868,31.898814738009868,36.325965036689574,7.73517509996302e-13,-75.10260472891373,2.1451140622468685,2.2135751493398534,59.95418769967904,1579.3348052979636,2423.8792838025224,-13.35789251319255,-13.189512840739116,0.45469944367244963,0.6230791161258828,True,True,exploratory_double
symmetry_x_even,49,200,neumann_corrected_tail,y_only,0.0,0.0009205196962697739,0.0009205196962697739,29.667586115889375,31.898814738009868,36.325965036689574,7.73517509996302e-13,-75.10260472891373,2.1451140622468685,2.2135751493398534,59.95418769967904,1579.3348052979636,2423.8792838025224,-12.8312170863537,-12.83278682398112,0.0015697376274221853,1.7763568394002505e-15,True,True,exploratory_double
symmetry_x_even,49,200,neumann_corrected_tail,omega_up,0.009197107593423208,0.0009197107593423208,0.009242978738796972,29.66954688134973,31.898814738009868,36.325965036689574,7.73517509996302e-13,-75.10260472891373,2.1451140622468685,2.2135751493398534,59.95418769967904,1579.3348052979636,2423.8792838025224,-12.832433481001853,-12.833646958265321,0.0012134772634695423,1.7763568394002505e-15,True,True,exploratory_double
symmetry_x_even,49,200,neumann_corrected_tail,square,0.0009205115909769667,0.0009205115909769667,0.0013017999762812615,29.6676057621407,31.898814738009868,36.325965036689574,7.73517509996302e-13,-75.10260472891373,2.1451140622468685,2.2135751493398534,59.95418769967904,1579.3348052979636,2423.8792838025224,-12.83122927334099,-12.832795442247424,0.0015661689064359052,1.7763568394002505e-15,True,True,exploratory_double
signed_xxy,49,200,neumann_corrected_tail,x_only,0.2,0.0,0.2,31.898814738009868,31.898814738009868,36.325965036689574,7.73517509996302e-13,-75.10260472891373,2.1451140622468685,2.2135751493398534,59.95418769967904,1579.3348052979636,2423.8792838025224,-13.35789251319255,-13.189512840739116,0.45469944367244963,0.6230791161258828,True,True,exploratory_double
signed_xxy,49,200,neumann_corrected_tail,y_only,0.0,0.03642748286391423,0.03642748286391423,31.898814738009868,31.898814738009868,36.325965036689574,7.73517509996302e-13,-75.10260472891373,2.1451140622468685,2.2135751493398534,59.95418769967904,1579.3348052979636,2423.8792838025224,-13.231595193240981,-13.231204312795128,3.552713678800501e-15,0.00039088044585611215,True,True,exploratory_double
signed_xxy,49,200,neumann_corrected_tail,omega_up,0.18265444889467625,0.018265444889467627,0.18356544930358784,31.898814738009868,31.898814738009868,36.325965036689574,7.73517509996302e-13,-75.10260472891373,2.1451140622468685,2.2135751493398534,59.95418769967904,1579.3348052979636,2423.8792838025224,-13.52126893554677,-13.376021856584744,1.7763568394002505e-15,0.1452470789620275,True,True,exploratory_double
signed_xxy,49,200,neumann_corrected_tail,square,0.035631856766653085,0.035631856766653085,0.05039105509193633,31.898814738009868,31.898814738009868,36.325965036689574,7.73517509996302e-13,-75.10260472891373,2.1451140622468685,2.2135751493398534,59.95418769967904,1579.3348052979636,2423.8792838025224,-13.244284957979612,-13.238304362711657,1.7763568394002505e-15,0.005980595267956801,True,True,exploratory_double
symmetry_x_even,51,,tail_ignored,x_only,0.2,0.0,0.2,36.324237337842554,36.324237337842554,36.324237337842554,7.3621555241082e-13,-75.12436434676357,0.0,0.0,59.95335056724801,1514.2689481483148,1930.612621424374,-13.35789251319255,-13.189512840739116,2.3709636406408894,2.5393433130943226,True,True,exploratory_double
symmetry_x_even,51,,tail_ignored,y_only,0.0,0.003371557848206289,0.003371557848206289,29.81506520223309,36.324237337842554,36.324237337842554,7.3621555241082e-13,-75.12436434676357,0.0,0.0,59.95335056724801,1514.2689481483148,1930.612621424374,-12.858482119709661,-12.86004033177295,0.0015582120632906538,1.7763568394002505e-15,True,True,exploratory_double
symmetry_x_even,51,,tail_ignored,omega_up,0.033542008412244535,0.0033542008412244537,0.033709301262564814,29.84857485898237,36.324237337842554,36.324237337842554,7.3621555241082e-13,-75.12436434676357,0.0,0.0,59.95335056724801,1514.2689481483148,1930.612621424374,-12.874752989869448,-12.87155121667839,1.7763568394002505e-15,0.0032017731910602976,True,True,exploratory_double
symmetry_x_even,51,,tail_ignored,square,0.003371419738234527,0.003371419738234527,0.004767907518263618,29.81533183908772,36.324237337842554,36.324237337842554,7.3621555241082e-13,-75.12436434676357,0.0,0.0,59.95335056724801,1514.2689481483148,1930.612621424374,-12.858647260528022,-12.860157398324327,0.0015101377963073759,1.7763568394002505e-15,True,True,exploratory_double
signed_xxy,51,,tail_ignored,x_only,0.2,0.0,0.2,36.324237337842554,36.324237337842554,36.324237337842554,7.3621555241082e-13,-75.12436434676357,0.0,0.0,59.95335056724801,1514.2689481483148,1930.612621424374,-13.35789251319255,-13.189512840739116,2.3709636406408894,2.5393433130943226,True,True,exploratory_double
signed_xxy,51,,tail_ignored,y_only,0.0,0.09797982353788119,0.09797982353788119,36.324237337842554,36.324237337842554,36.324237337842554,7.3621555241082e-13,-75.12436434676357,0.0,0.0,59.95335056724801,1514.2689481483148,1930.612621424374,-13.94933497157847,-13.934427389958307,5.329070518200751e-15,0.014907581620168031,True,True,exploratory_double
signed_xxy,51,,tail_ignored,omega_up,0.2,0.020000000000000004,0.2009975124224178,36.324237337842554,36.324237337842554,36.324237337842554,7.3621555241082e-13,-75.12436434676357,0.0,0.0,59.95335056724801,1514.2689481483148,1930.612621424374,-13.637399066293009,-13.462063407637975,1.7282147141620054,1.9035503728170386,True,True,exploratory_double
signed_xxy,51,,tail_ignored,square,0.09169461229243608,0.09169461229243608,0.1296757643005058,36.324237337842554,36.324237337842554,36.324237337842554,7.3621555241082e-13,-75.12436434676357,0.0,0.0,59.95335056724801,1514.2689481483148,1930.612621424374,-14.063487724077486,-14.009294979276874,1.7763568394002505e-15,0.054192744800614534,True,True,exploratory_double
symmetry_x_even,51,29,neumann_corrected_tail,x_only,0.0,0.0,0.0,24.478403976130693,24.478403976130693,36.324237337842554,7.3621555241082e-13,-75.12436434676357,5.750404544520322,5.9229166808559315,59.95335056724801,1684.1492896708178,2507.3040849571566,-12.820992204969132,-12.822561881283685,-2.2215323612555373,-2.22310203757009,False,True,exploratory_double
symmetry_x_even,51,29,neumann_corrected_tail,y_only,0.0,0.0,0.0,24.478403976130693,24.478403976130693,36.324237337842554,7.3621555241082e-13,-75.12436434676357,5.750404544520322,5.9229166808559315,59.95335056724801,1684.1492896708178,2507.3040849571566,-12.820992204969132,-12.822561881283685,-2.2215323612555373,-2.22310203757009,False,True,exploratory_double
symmetry_x_even,51,29,neumann_corrected_tail,omega_up,0.0,0.0,0.0,24.478403976130693,24.478403976130693,36.324237337842554,7.3621555241082e-13,-75.12436434676357,5.750404544520322,5.9229166808559315,59.95335056724801,1684.1492896708178,2507.3040849571566,-12.820992204969132,-12.822561881283685,-2.2215323612555373,-2.22310203757009,False,True,exploratory_double
symmetry_x_even,51,29,neumann_corrected_tail,square,0.0,0.0,0.0,24.478403976130693,24.478403976130693,36.324237337842554,7.3621555241082e-13,-75.12436434676357,5.750404544520322,5.9229166808559315,59.95335056724801,1684.1492896708178,2507.3040849571566,-12.820992204969132,-12.822561881283685,-2.2215323612555373,-2.22310203757009,False,True,exploratory_double
signed_xxy,51,29,neumann_corrected_tail,x_only,0.0,0.0,0.0,24.478403976130693,24.478403976130693,36.324237337842554,7.3621555241082e-13,-75.12436434676357,5.750404544520322,5.9229166808559315,59.95335056724801,1684.1492896708178,2507.3040849571566,-12.820992204969132,-12.822561881283685,-2.2215323612555373,-2.22310203757009,False,True,exploratory_double
signed_xxy,51,29,neumann_corrected_tail,y_only,0.0,0.0,0.0,24.478403976130693,24.478403976130693,36.324237337842554,7.3621555241082e-13,-75.12436434676357,5.750404544520322,5.9229166808559315,59.95335056724801,1684.1492896708178,2507.3040849571566,-12.820992204969132,-12.822561881283685,-2.2215323612555373,-2.22310203757009,False,True,exploratory_double
signed_xxy,51,29,neumann_corrected_tail,omega_up,0.0,0.0,0.0,24.478403976130693,24.478403976130693,36.324237337842554,7.3621555241082e-13,-75.12436434676357,5.750404544520322,5.9229166808559315,59.95335056724801,1684.1492896708178,2507.3040849571566,-12.820992204969132,-12.822561881283685,-2.2215323612555373,-2.22310203757009,False,True,exploratory_double
signed_xxy,51,29,neumann_corrected_tail,square,0.0,0.0,0.0,24.478403976130693,24.478403976130693,36.324237337842554,7.3621555241082e-13,-75.12436434676357,5.750404544520322,5.9229166808559315,59.95335056724801,1684.1492896708178,2507.3040849571566,-12.820992204969132,-12.822561881283685,-2.2215323612555373,-2.22310203757009,False,True,exploratory_double
symmetry_x_even,51,31,neumann_corrected_tail,x_only,0.0,0.0,0.0,24.478403976130693,24.478403976130693,36.324237337842554,7.3621555241082e-13,-75.12436434676357,5.750404544520322,5.9229166808559315,59.95335056724801,1684.1492896708178,2507.3040849571566,-12.820992204969132,-12.822561881283685,-2.2215323612555373,-2.22310203757009,False,True,exploratory_double
symmetry_x_even,51,31,neumann_corrected_tail,y_only,0.0,0.0,0.0,24.478403976130693,24.478403976130693,36.324237337842554,7.3621555241082e-13,-75.12436434676357,5.750404544520322,5.9229166808559315,59.95335056724801,1684.1492896708178,2507.3040849571566,-12.820992204969132,-12.822561881283685,-2.2215323612555373,-2.22310203757009,False,True,exploratory_double
symmetry_x_even,51,31,neumann_corrected_tail,omega_up,0.0,0.0,0.0,24.478403976130693,24.478403976130693,36.324237337842554,7.3621555241082e-13,-75.12436434676357,5.750404544520322,5.9229166808559315,59.95335056724801,1684.1492896708178,2507.3040849571566,-12.820992204969132,-12.822561881283685,-2.2215323612555373,-2.22310203757009,False,True,exploratory_double
symmetry_x_even,51,31,neumann_corrected_tail,square,0.0,0.0,0.0,24.478403976130693,24.478403976130693,36.324237337842554,7.3621555241082e-13,-75.12436434676357,5.750404544520322,5.9229166808559315,59.95335056724801,1684.1492896708178,2507.3040849571566,-12.820992204969132,-12.822561881283685,-2.2215323612555373,-2.22310203757009,False,True,exploratory_double
signed_xxy,51,31,neumann_corrected_tail,x_only,0.0,0.0,0.0,24.478403976130693,24.478403976130693,36.324237337842554,7.3621555241082e-13,-75.12436434676357,5.750404544520322,5.9229166808559315,59.95335056724801,1684.1492896708178,2507.3040849571566,-12.820992204969132,-12.822561881283685,-2.2215323612555373,-2.22310203757009,False,True,exploratory_double
signed_xxy,51,31,neumann_corrected_tail,y_only,0.0,0.0,0.0,24.478403976130693,24.478403976130693,36.324237337842554,7.3621555241082e-13,-75.12436434676357,5.750404544520322,5.9229166808559315,59.95335056724801,1684.1492896708178,2507.3040849571566,-12.820992204969132,-12.822561881283685,-2.2215323612555373,-2.22310203757009,False,True,exploratory_double
signed_xxy,51,31,neumann_corrected_tail,omega_up,0.0,0.0,0.0,24.478403976130693,24.478403976130693,36.324237337842554,7.3621555241082e-13,-75.12436434676357,5.750404544520322,5.9229166808559315,59.95335056724801,1684.1492896708178,2507.3040849571566,-12.820992204969132,-12.822561881283685,-2.2215323612555373,-2.22310203757009,False,True,exploratory_double
signed_xxy,51,31,neumann_corrected_tail,square,0.0,0.0,0.0,24.478403976130693,24.478403976130693,36.324237337842554,7.3621555241082e-13,-75.12436434676357,5.750404544520322,5.9229166808559315,59.95335056724801,1684.1492896708178,2507.3040849571566,-12.820992204969132,-12.822561881283685,-2.2215323612555373,-2.22310203757009,False,True,exploratory_double
symmetry_x_even,51,50,neumann_corrected_tail,x_only,0.0,0.0,0.0,26.989853480611735,26.989853480611735,36.324237337842554,7.3621555241082e-13,-75.12436434676357,4.53125429962661,4.667191928615408,59.95335056724801,1649.1300587148753,2478.9414645325455,-12.820992204969132,-12.822561881283685,-1.1340428256543245,-1.1356125019688772,False,True,exploratory_double
symmetry_x_even,51,50,neumann_corrected_tail,y_only,0.0,0.0,0.0,26.989853480611735,26.989853480611735,36.324237337842554,7.3621555241082e-13,-75.12436434676357,4.53125429962661,4.667191928615408,59.95335056724801,1649.1300587148753,2478.9414645325455,-12.820992204969132,-12.822561881283685,-1.1340428256543245,-1.1356125019688772,False,True,exploratory_double
symmetry_x_even,51,50,neumann_corrected_tail,omega_up,0.0,0.0,0.0,26.989853480611735,26.989853480611735,36.324237337842554,7.3621555241082e-13,-75.12436434676357,4.53125429962661,4.667191928615408,59.95335056724801,1649.1300587148753,2478.9414645325455,-12.820992204969132,-12.822561881283685,-1.1340428256543245,-1.1356125019688772,False,True,exploratory_double
symmetry_x_even,51,50,neumann_corrected_tail,square,0.0,0.0,0.0,26.989853480611735,26.989853480611735,36.324237337842554,7.3621555241082e-13,-75.12436434676357,4.53125429962661,4.667191928615408,59.95335056724801,1649.1300587148753,2478.9414645325455,-12.820992204969132,-12.822561881283685,-1.1340428256543245,-1.1356125019688772,False,True,exploratory_double
signed_xxy,51,50,neumann_corrected_tail,x_only,0.0,0.0,0.0,26.989853480611735,26.989853480611735,36.324237337842554,7.3621555241082e-13,-75.12436434676357,4.53125429962661,4.667191928615408,59.95335056724801,1649.1300587148753,2478.9414645325455,-12.820992204969132,-12.822561881283685,-1.1340428256543245,-1.1356125019688772,False,True,exploratory_double
signed_xxy,51,50,neumann_corrected_tail,y_only,0.0,0.0,0.0,26.989853480611735,26.989853480611735,36.324237337842554,7.3621555241082e-13,-75.12436434676357,4.53125429962661,4.667191928615408,59.95335056724801,1649.1300587148753,2478.9414645325455,-12.820992204969132,-12.822561881283685,-1.1340428256543245,-1.1356125019688772,False,True,exploratory_double
signed_xxy,51,50,neumann_corrected_tail,omega_up,0.0,0.0,0.0,26.989853480611735,26.989853480611735,36.324237337842554,7.3621555241082e-13,-75.12436434676357,4.53125429962661,4.667191928615408,59.95335056724801,1649.1300587148753,2478.9414645325455,-12.820992204969132,-12.822561881283685,-1.1340428256543245,-1.1356125019688772,False,True,exploratory_double
signed_xxy,51,50,neumann_corrected_tail,square,0.0,0.0,0.0,26.989853480611735,26.989853480611735,36.324237337842554,7.3621555241082e-13,-75.12436434676357,4.53125429962661,4.667191928615408,59.95335056724801,1649.1300587148753,2478.9414645325455,-12.820992204969132,-12.822561881283685,-1.1340428256543245,-1.1356125019688772,False,True,exploratory_double
symmetry_x_even,51,98,neumann_corrected_tail,x_only,0.06361900045133055,0.0,0.06361900045133055,29.742666600083222,29.742666600083222,36.324237337842554,7.3621555241082e-13,-75.12436434676357,3.194937251339482,3.2907853688796664,59.95335056724801,1610.1615858471562,2447.3523344409314,-12.878952425981502,-12.863481776750579,1.7763568394002505e-15,0.01547064923092556,True,True,exploratory_double
symmetry_x_even,51,98,neumann_corrected_tail,y_only,0.0,5.194186611653263e-05,5.194186611653263e-05,29.61554655278771,29.742666600083222,36.324237337842554,7.3621555241082e-13,-75.12436434676357,3.194937251339482,3.2907853688796664,59.95335056724801,1610.1615858471562,2447.3523344409314,-12.821568944319162,-12.823138687460398,0.0015697431412373675,1.7763568394002505e-15,True,True,exploratory_double
symmetry_x_even,51,98,neumann_corrected_tail,omega_up,0.000519393259495836,5.19393259495836e-05,0.0005219837656381718,29.615552769471222,29.742666600083222,36.324237337842554,7.3621555241082e-13,-75.12436434676357,3.194937251339482,3.2907853688796664,59.95335056724801,1610.1615858471562,2447.3523344409314,-12.821572808153407,-12.823141416816094,0.0015686086626889306,1.7763568394002505e-15,True,True,exploratory_double
symmetry_x_even,51,98,neumann_corrected_tail,square,5.194184071238839e-05,5.194184071238839e-05,7.345685559008264e-05,29.6155466149606,29.742666600083222,36.324237337842554,7.3621555241082e-13,-75.12436434676357,3.194937251339482,3.2907853688796664,59.95335056724801,1610.1615858471562,2447.3523344409314,-12.821568982961264,-12.823138714756615,0.0015697317953531353,1.7763568394002505e-15,True,True,exploratory_double
signed_xxy,51,98,neumann_corrected_tail,x_only,0.06361900045133055,0.0,0.06361900045133055,29.742666600083222,29.742666600083222,36.324237337842554,7.3621555241082e-13,-75.12436434676357,3.194937251339482,3.2907853688796664,59.95335056724801,1610.1615858471562,2447.3523344409314,-12.878952425981502,-12.863481776750579,1.7763568394002505e-15,0.01547064923092556,True,True,exploratory_double
signed_xxy,51,98,neumann_corrected_tail,y_only,0.0,0.0021702565054246277,0.0021702565054246277,29.742666600083222,29.742666600083222,36.324237337842554,7.3621555241082e-13,-75.12436434676357,3.194937251339482,3.2907853688796664,59.95335056724801,1610.1615858471562,2447.3523344409314,-12.845111823885631,-12.84667781814275,0.001565994257120451,1.7763568394002505e-15,True,True,exploratory_double
signed_xxy,51,98,neumann_corrected_tail,omega_up,0.020053222431130443,0.0020053222431130444,0.020153239123553244,29.742666600083222,29.742666600083222,36.324237337842554,7.3621555241082e-13,-75.12436434676357,3.194937251339482,3.2907853688796664,59.95335056724801,1610.1615858471562,2447.3523344409314,-12.849130610530182,-12.849000304234814,1.7763568394002505e-15,0.00013030629536991967,True,True,exploratory_double
signed_xxy,51,98,neumann_corrected_tail,square,0.002168382843401983,0.002168382843401983,0.00306655642555622,29.742666600083222,29.742666600083222,36.324237337842554,7.3621555241082e-13,-75.12436434676357,3.194937251339482,3.2907853688796664,59.95335056724801,1610.1615858471562,2447.3523344409314,-12.845159524449963,-12.846705681995177,0.001546157545218918,5.329070518200751e-15,True,True,exploratory_double
