model,J,M,tail_mode,cell_shape,rx,ry,distance,lambda_xx_cell_lower,lambda_xx0,lambda_xx_finite,lambda_xxx_finite,lambda_xxy_finite,lambda_xx_tail_energy,lambda_xx_tail_bound,old_dirichlet_tail_energy,M_xxx,M_xxy,Rxx1_lower,Rxx2_lower,Jxx1_lower,Jxx2_lower,success,cluster_complete,rigorous_flag
norm_bound,99,98,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,11.323412315778414,29.830890546460495,36.27540007259375,6.882875780575178e-13,-75.15885636074066,3.1711078620655684,3.222254763066626,59.929521177974095,1607.3575363655084,2433.9028670269963,-12.833549515124755,-12.834697907128604,-7.936029859787801,-7.93717825179165,False,True,exploratory_double
norm_bound,99,101,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,11.323412315778414,29.830890546460495,36.27540007259375,6.882875780575178e-13,-75.15885636074066,3.1711078620655684,3.222254763066626,59.929521177974095,1607.3575363655084,2433.9028670269963,-12.833549515124755,-12.834697907128604,-7.936029859787801,-7.93717825179165,False,True,exploratory_double
norm_bound,99,200,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,13.784944256977859,31.96610345794403,36.27540007259375,6.882875780575178e-13,-75.15885636074066,2.1204475405419245,2.154648307324859,59.929521177974095,1577.168784613334,2409.471354832831,-12.833549515124755,-12.834697907128604,-6.87138602910563,-6.872534421109479,False,True,exploratory_double
symmetry_x_even,99,,tail_ignored,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,34.344005989747075,36.27540007259375,36.27540007259375,6.882875780575178e-13,-75.15885636074066,0.0,0.0,59.929521177974095,1514.9912266937772,1931.394082846672,-12.833549515124755,-12.834697907128604,2.0206693093033152,2.0195209172994666,True,True,exploratory_double
signed_xxy,99,,tail_ignored,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,36.27540007259375,36.27540007259375,36.27540007259375,6.882875780575178e-13,-75.15885636074066,0.0,0.0,59.929521177974095,1514.9912266937772,1931.394082846672,-12.833549515124755,-12.834697907128604,2.8560217824939755,2.854873390490127,True,True,exploratory_double
symmetry_x_even,99,29,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,22.14552958400547,24.63752153128653,36.27540007259375,6.882875780575178e-13,-75.15885636074066,5.726575155246408,5.818939270653608,59.929521177974095,1679.224851514667,2491.9919472810607,-12.833549515124755,-12.834697907128604,-3.255326679912475,-3.2564750719163236,False,True,exploratory_double
signed_xxy,99,29,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,24.63752153128653,24.63752153128653,36.27540007259375,6.882875780575178e-13,-75.15885636074066,5.726575155246408,5.818939270653608,59.929521177974095,1679.224851514667,2491.9919472810607,-12.833549515124755,-12.834697907128604,-2.1775085097002886,-2.1786569017041373,False,True,exploratory_double
symmetry_x_even,99,31,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,22.14552958400547,24.63752153128653,36.27540007259375,6.882875780575178e-13,-75.15885636074066,5.726575155246408,5.818939270653608,59.929521177974095,1679.224851514667,2491.9919472810607,-12.833549515124755,-12.834697907128604,-3.255326679912475,-3.2564750719163236,False,True,exploratory_double
signed_xxy,99,31,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,24.63752153128653,24.63752153128653,36.27540007259375,6.882875780575178e-13,-75.15885636074066,5.726575155246408,5.818939270653608,59.929521177974095,1679.224851514667,2491.9919472810607,-12.833549515124755,-12.834697907128604,-2.1775085097002886,-2.1786569017041373,False,True,exploratory_double
symmetry_x_even,99,50,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,24.650643323570428,27.115149448328587,36.27540007259375,6.882875780575178e-13,-75.15885636074066,4.507424910352697,4.580125312132579,59.929521177974095,1645.2040211112728,2464.5061247581593,-12.833549515124755,-12.834697907128604,-2.1718331678659126,-2.1729815598697613,False,True,exploratory_double
signed_xxy,99,50,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,27.115149448328587,27.115149448328587,36.27540007259375,6.882875780575178e-13,-75.15885636074066,4.507424910352697,4.580125312132579,59.929521177974095,1645.2040211112728,2464.5061247581593,-12.833549515124755,-12.834697907128604,-1.1059029650168384,-1.107051357020687,False,True,exploratory_double
symmetry_x_even,99,98,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,27.396987679433497,29.830890546460495,36.27540007259375,6.882875780575178e-13,-75.15885636074066,3.1711078620655684,3.222254763066626,59.929521177974095,1607.3575363655084,2433.9028670269963,-12.833549515124755,-12.834697907128604,-0.9840043501851294,-0.9851527421889781,False,True,exploratory_double
signed_xxy,99,98,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,29.830890546460495,29.830890546460495,36.27540007259375,6.882875780575178e-13,-75.15885636074066,3.1711078620655684,3.222254763066626,59.929521177974095,1607.3575363655084,2433.9028670269963,-12.833549515124755,-12.834697907128604,0.06868955497593632,0.06754116297208768,True,True,exploratory_double
symmetry_x_even,99,101,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,27.396987679433497,29.830890546460495,36.27540007259375,6.882875780575178e-13,-75.15885636074066,3.1711078620655684,3.222254763066626,59.929521177974095,1607.3575363655084,2433.9028670269963,-12.833549515124755,-12.834697907128604,-0.9840043501851294,-0.9851527421889781,False,True,exploratory_double
signed_xxy,99,101,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,29.830890546460495,29.830890546460495,36.27540007259375,6.882875780575178e-13,-75.15885636074066,3.1711078620655684,3.222254763066626,59.929521177974095,1607.3575363655084,2433.9028670269963,-12.833549515124755,-12.834697907128604,0.06868955497593632,0.06754116297208768,True,True,exploratory_double
symmetry_x_even,99,200,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,29.5566321031112,31.96610345794403,36.27540007259375,6.882875780575178e-13,-75.15885636074066,2.1204475405419245,2.154648307324859,59.929521177974095,1577.168784613334,2409.471354832831,-12.833549515124755,-12.834697907128604,-0.04993070537382316,-0.0510790973776718,False,True,exploratory_double
signed_xxy,99,200,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,31.96610345794403,31.96610345794403,36.27540007259375,6.882875780575178e-13,-75.15885636074066,2.1204475405419245,2.154648307324859,59.929521177974095,1577.168784613334,2409.471354832831,-12.833549515124755,-12.834697907128604,0.9921962604368311,0.9910478684329824,True,True,exploratory_double
norm_bound,101,,tail_ignored,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,19.194093722809303,36.27540007259375,36.27540007259375,6.882875780575178e-13,-75.15885636074067,0.0,0.0,59.929521177974095,1514.9912266937772,1931.394082846672,-12.833549515124755,-12.834697907128604,-4.531860178700017,-4.533008570703865,False,True,exploratory_double
norm_bound,101,,dirichlet_parseval_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-118.14583127548832,-85.4861667651949,36.27540007259375,6.882875780575178e-13,-75.15885636074067,59.929521177974095,60.88078341889432,59.929521177974095,2918.018188557078,3479.482624722648,-12.833549515124755,-12.834697907128604,-63.93312221738847,-63.93427060939233,False,True,exploratory_double
norm_bound,101,29,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,5.357395934149338,24.640453725426443,36.27540007259375,6.882875780575178e-13,-75.15885636074067,5.726575155246408,5.817473173583652,59.929521177974095,1679.1347308488084,2491.710482789021,-12.833549515124755,-12.834697907128604,-10.516407724539434,-10.517556116543282,False,True,exploratory_double
norm_bound,101,31,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,5.357395934149338,24.640453725426443,36.27540007259375,6.882875780575178e-13,-75.15885636074067,5.726575155246408,5.817473173583652,59.929521177974095,1679.1347308488084,2491.710482789021,-12.833549515124755,-12.834697907128604,-10.516407724539434,-10.517556116543282,False,True,exploratory_double
norm_bound,101,50,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,8.201894580235436,27.117457397591444,36.27540007259375,6.882875780575178e-13,-75.15885636074067,4.507424910352697,4.578971337501152,59.929521177974095,1645.1322119809329,2464.2406975466783,-12.833549515124755,-12.834697907128604,-9.286125929591977,-9.287274321595826,False,True,exploratory_double
norm_bound,101,98,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,11.325795785544429,29.832514257603385,36.27540007259375,6.882875780575178e-13,-75.15885636074067,3.1711078620655684,3.2214429074951805,59.929521177974095,1607.3063004567377,2433.6554674915787,-12.833549515124755,-12.834697907128604,-7.934998978839424,-7.936147370843273,False,True,exploratory_double
norm_bound,101,101,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,11.325795785544429,29.832514257603385,36.27540007259375,6.882875780575178e-13,-75.15885636074067,3.1711078620655684,3.2214429074951805,59.929521177974095,1607.3063004567377,2433.6554674915787,-12.833549515124755,-12.834697907128604,-7.934998978839424,-7.936147370843273,False,True,exploratory_double
norm_bound,101,200,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,13.786609454810598,31.967189196572058,36.27540007259375,6.882875780575178e-13,-75.15885636074067,2.1204475405419245,2.154105438010844,59.929521177974095,1577.1341253833323,2409.2384879281353,-12.833549515124755,-12.834697907128604,-6.870665809891807,-6.871814201895655,False,True,exploratory_double
symmetry_x_even,101,,tail_ignored,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,34.344005989747075,36.27540007259375,36.27540007259375,6.882875780575178e-13,-75.15885636074067,0.0,0.0,59.929521177974095,1514.9912266937772,1931.394082846672,-12.833549515124755,-12.834697907128604,2.0206693093033152,2.0195209172994666,True,True,exploratory_double
signed_xxy,101,,tail_ignored,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,36.27540007259375,36.27540007259375,36.27540007259375,6.882875780575178e-13,-75.15885636074067,0.0,0.0,59.929521177974095,1514.9912266937772,1931.394082846672,-12.833549515124755,-12.834697907128604,2.8560217824939755,2.854873390490127,True,True,exploratory_double
symmetry_x_even,101,29,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,22.148743242637423,24.640453725426443,36.27540007259375,6.882875780575178e-13,-75.15885636074067,5.726575155246408,5.817473173583652,59.929521177974095,1679.1347308488084,2491.710482789021,-12.833549515124755,-12.834697907128604,-3.2539367317346084,-3.255085123738457,False,True,exploratory_double
signed_xxy,101,29,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,24.640453725426443,24.640453725426443,36.27540007259375,6.882875780575178e-13,-75.15885636074067,5.726575155246408,5.817473173583652,59.929521177974095,1679.1347308488084,2491.710482789021,-12.833549515124755,-12.834697907128604,-2.176240298490363,-2.1773886904942117,False,True,exploratory_double
symmetry_x_even,101,31,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,22.148743242637423,24.640453725426443,36.27540007259375,6.882875780575178e-13,-75.15885636074067,5.726575155246408,5.817473173583652,59.929521177974095,1679.1347308488084,2491.710482789021,-12.833549515124755,-12.834697907128604,-3.2539367317346084,-3.255085123738457,False,True,exploratory_double
signed_xxy,101,31,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,24.640453725426443,24.640453725426443,36.27540007259375,6.882875780575178e-13,-75.15885636074067,5.726575155246408,5.817473173583652,59.929521177974095,1679.1347308488084,2491.710482789021,-12.833549515124755,-12.834697907128604,-2.176240298490363,-2.1773886904942117,False,True,exploratory_double
symmetry_x_even,101,50,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,24.653216700044766,27.117457397591444,36.27540007259375,6.882875780575178e-13,-75.15885636074067,4.507424910352697,4.578971337501152,59.929521177974095,1645.1322119809329,2464.2406975466783,-12.833549515124755,-12.834697907128604,-2.170720149854011,-2.17186854185786,False,True,exploratory_double
signed_xxy,101,50,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,27.117457397591444,27.117457397591444,36.27540007259375,6.882875780575178e-13,-75.15885636074067,4.507424910352697,4.578971337501152,59.929521177974095,1645.1322119809329,2464.2406975466783,-12.833549515124755,-12.834697907128604,-1.10490474764533,-1.1060531396491786,False,True,exploratory_double
symmetry_x_even,101,98,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,27.398858790111806,29.832514257603385,36.27540007259375,6.882875780575178e-13,-75.15885636074067,3.1711078620655684,3.2214429074951805,59.929521177974095,1607.3063004567377,2433.6554674915787,-12.833549515124755,-12.834697907128604,-0.9831950710501154,-0.984343463053964,False,True,exploratory_double
signed_xxy,101,98,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,29.832514257603385,29.832514257603385,36.27540007259375,6.882875780575178e-13,-75.15885636074067,3.1711078620655684,3.2214429074951805,59.929521177974095,1607.3063004567377,2433.6554674915787,-12.833549515124755,-12.834697907128604,0.06939183066944032,0.06824343866559168,True,True,exploratory_double
symmetry_x_even,101,101,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,27.398858790111806,29.832514257603385,36.27540007259375,6.882875780575178e-13,-75.15885636074067,3.1711078620655684,3.2214429074951805,59.929521177974095,1607.3063004567377,2433.6554674915787,-12.833549515124755,-12.834697907128604,-0.9831950710501154,-0.984343463053964,False,True,exploratory_double
signed_xxy,101,101,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,29.832514257603385,29.832514257603385,36.27540007259375,6.882875780575178e-13,-75.15885636074067,3.1711078620655684,3.2214429074951805,59.929521177974095,1607.3063004567377,2433.6554674915787,-12.833549515124755,-12.834697907128604,0.06939183066944032,0.06824343866559168,True,True,exploratory_double
symmetry_x_even,101,200,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,29.557950708643922,31.967189196572058,36.27540007259375,6.882875780575178e-13,-75.15885636074067,2.1204475405419245,2.154105438010844,59.929521177974095,1577.1341253833323,2409.2384879281353,-12.833549515124755,-12.834697907128604,-0.0493603917321348,-0.05050878373598344,False,True,exploratory_double
signed_xxy,101,200,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,31.967189196572058,31.967189196572058,36.27540007259375,6.882875780575178e-13,-75.15885636074067,2.1204475405419245,2.154105438010844,59.929521177974095,1577.1341253833323,2409.2384879281353,-12.833549515124755,-12.834697907128604,0.992665856184388,0.9915174641805393,True,True,exploratory_double
norm_bound,199,,tail_ignored,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,19.170402347031416,36.255004229305264,36.255004229305264,6.350043961322369e-13,-75.17071728409633,0.0,0.0,59.919456471344404,1515.2886228497398,1931.715653776451,-12.833549515124755,-12.834697907128604,-4.5421069996492545,-4.543255391653103,False,True,exploratory_double
norm_bound,199,,dirichlet_parseval_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-117.00740780541487,-84.5797999566746,36.255004229305264,6.350043961322369e-13,-75.17071728409633,59.919456471344404,60.41740209298993,59.919456471344404,2897.212161746433,3455.4862312759365,-12.833549515124755,-12.834697907128604,-63.4407396064495,-63.44188799845334,False,True,exploratory_double
norm_bound,199,29,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,5.478698241507853,24.726972078078198,36.255004229305264,6.350043961322369e-13,-75.17071728409633,5.716510448616717,5.764016075613532,59.919456471344404,1676.485837272733,2483.415463843013,-12.833549515124755,-12.834697907128604,-10.463942935838043,-10.465091327841892,False,True,exploratory_double
norm_bound,199,31,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,5.478698241507853,24.726972078078198,36.255004229305264,6.350043961322369e-13,-75.17071728409633,5.716510448616717,5.764016075613532,59.919456471344404,1676.485837272733,2483.415463843013,-12.833549515124755,-12.834697907128604,-10.463942935838043,-10.465091327841892,False,True,exploratory_double
norm_bound,199,50,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,8.298894912158593,27.185535452822307,36.255004229305264,6.350043961322369e-13,-75.17071728409633,4.497360203723005,4.534734388241479,59.919456471344404,1643.0223494906998,2456.417045756717,-12.833549515124755,-12.834697907128604,-9.24417205394745,-9.245320445951299,False,True,exploratory_double
norm_bound,199,98,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,11.395998551456055,29.880379805046765,36.255004229305264,6.350043961322369e-13,-75.17071728409633,3.161043155435877,3.18731221212925,59.919456471344404,1605.8019643655462,2426.3616099352466,-12.833549515124755,-12.834697907128604,-7.904635390874679,-7.905783782878528,False,True,exploratory_double
norm_bound,199,101,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,11.395998551456055,29.880379805046765,36.255004229305264,6.350043961322369e-13,-75.17071728409633,3.161043155435877,3.18731221212925,59.919456471344404,1605.8019643655462,2426.3616099352466,-12.833549515124755,-12.834697907128604,-7.904635390874679,-7.905783782878528,False,True,exploratory_double
norm_bound,199,200,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,13.83561513212647,31.999162946512726,36.255004229305264,6.350043961322369e-13,-75.17071728409633,2.110382833912233,2.1279206413962686,59.919456471344404,1576.1176164691974,2402.371649694282,-12.833549515124755,-12.834697907128604,-6.84947023198786,-6.850618623991709,False,True,exploratory_double
symmetry_x_even,199,,tail_ignored,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,34.323288575528814,36.255004229305264,36.255004229305264,6.350043961322369e-13,-75.17071728409633,0.0,0.0,59.919456471344404,1515.2886228497398,1931.715653776451,-12.833549515124755,-12.834697907128604,2.011708764503556,2.0105603724997074,True,True,exploratory_double
signed_xxy,199,,tail_ignored,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,36.255004229305264,36.255004229305264,36.255004229305264,6.350043961322369e-13,-75.17071728409633,0.0,0.0,59.919456471344404,1515.2886228497398,1931.715653776451,-12.833549515124755,-12.834697907128604,2.847200321205902,2.846051929202053,True,True,exploratory_double
symmetry_x_even,199,29,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,22.243556614235185,24.726972078078198,36.255004229305264,6.350043961322369e-13,-75.17071728409633,5.716510448616717,5.764016075613532,59.919456471344404,1676.485837272733,2483.415463843013,-12.833549515124755,-12.834697907128604,-3.21292874420935,-3.2140771362131986,False,True,exploratory_double
signed_xxy,199,29,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,24.726972078078198,24.726972078078198,36.255004229305264,6.350043961322369e-13,-75.17071728409633,5.716510448616717,5.764016075613532,59.919456471344404,1676.485837272733,2483.415463843013,-12.833549515124755,-12.834697907128604,-2.1388200120216894,-2.139968404025538,False,True,exploratory_double
symmetry_x_even,199,31,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,22.243556614235185,24.726972078078198,36.255004229305264,6.350043961322369e-13,-75.17071728409633,5.716510448616717,5.764016075613532,59.919456471344404,1676.485837272733,2483.415463843013,-12.833549515124755,-12.834697907128604,-3.21292874420935,-3.2140771362131986,False,True,exploratory_double
signed_xxy,199,31,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,24.726972078078198,24.726972078078198,36.255004229305264,6.350043961322369e-13,-75.17071728409633,5.716510448616717,5.764016075613532,59.919456471344404,1676.485837272733,2483.415463843013,-12.833549515124755,-12.834697907128604,-2.1388200120216894,-2.139968404025538,False,True,exploratory_double
symmetry_x_even,199,50,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,24.72911840706559,27.185535452822307,36.255004229305264,6.350043961322369e-13,-75.17071728409633,4.497360203723005,4.534734388241479,59.919456471344404,1643.0223494906998,2456.417045756717,-12.833549515124755,-12.834697907128604,-2.1378916974722024,-2.139040089476051,False,True,exploratory_double
signed_xxy,199,50,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,27.185535452822307,27.185535452822307,36.255004229305264,6.350043961322369e-13,-75.17071728409633,4.497360203723005,4.534734388241479,59.919456471344404,1643.0223494906998,2456.417045756717,-12.833549515124755,-12.834697907128604,-1.0754601240378605,-1.0766085160417092,False,True,exploratory_double
symmetry_x_even,199,98,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,27.45401819511152,29.880379805046765,36.255004229305264,6.350043961322369e-13,-75.17071728409633,3.161043155435877,3.18731221212925,59.919456471344404,1605.8019643655462,2426.3616099352466,-12.833549515124755,-12.834697907128604,-0.9593379277589218,-0.9604863197627704,False,True,exploratory_double
signed_xxy,199,98,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,29.880379805046765,29.880379805046765,36.255004229305264,6.350043961322369e-13,-75.17071728409633,3.161043155435877,3.18731221212925,59.919456471344404,1605.8019643655462,2426.3616099352466,-12.833549515124755,-12.834697907128604,0.09009428792172613,0.0889458959178775,True,True,exploratory_double
symmetry_x_even,199,101,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,27.45401819511152,29.880379805046765,36.255004229305264,6.350043961322369e-13,-75.17071728409633,3.161043155435877,3.18731221212925,59.919456471344404,1605.8019643655462,2426.3616099352466,-12.833549515124755,-12.834697907128604,-0.9593379277589218,-0.9604863197627704,False,True,exploratory_double
signed_xxy,199,101,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,29.880379805046765,29.880379805046765,36.255004229305264,6.350043961322369e-13,-75.17071728409633,3.161043155435877,3.18731221212925,59.919456471344404,1605.8019643655462,2426.3616099352466,-12.833549515124755,-12.834697907128604,0.09009428792172613,0.0889458959178775,True,True,exploratory_double
symmetry_x_even,199,200,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,29.596791296818445,31.999162946512726,36.255004229305264,6.350043961322369e-13,-75.17071728409633,2.110382833912233,2.1279206413962686,59.919456471344404,1576.1176164691974,2402.371649694282,-12.833549515124755,-12.834697907128604,-0.0325613439976884,-0.03370973600153704,False,True,exploratory_double
signed_xxy,199,200,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,31.999162946512726,31.999162946512726,36.255004229305264,6.350043961322369e-13,-75.17071728409633,2.110382833912233,2.1279206413962686,59.919456471344404,1576.1176164691974,2402.371649694282,-12.833549515124755,-12.834697907128604,1.0064949091608533,1.0053465171570046,True,True,exploratory_double
norm_bound,203,,tail_ignored,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,19.16869305788415,36.25353145267341,36.25353145267341,6.296756665655021e-13,-75.17761454279557,0.0,0.0,59.91872615216295,1515.3099668164991,1931.738726624266,-12.833549515124755,-12.834697907128604,-4.542846288916655,-4.543994680920504,False,True,exploratory_double
norm_bound,203,,dirichlet_parseval_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-116.9971048310159,-84.57159216185298,36.25353145267341,6.296756665655021e-13,-75.17761454279557,59.91872615216295,60.41256180726319,59.91872615216295,2897.0243041830468,3455.2696273324545,-12.833549515124755,-12.834697907128604,-63.436283439154664,-63.43743183115852,False,True,exploratory_double
norm_bound,203,29,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,5.479794971226976,24.727755037823187,36.25353145267341,6.296756665655021e-13,-75.17761454279557,5.7157801294352595,5.76288820742511,59.91872615216295,1676.46195629084,2483.3405036878094,-12.833549515124755,-12.834697907128604,-10.463468586303978,-10.464616978307827,False,True,exploratory_double
norm_bound,203,31,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,5.479794971226976,24.727755037823187,36.25353145267341,6.296756665655021e-13,-75.17761454279557,5.7157801294352595,5.76288820742511,59.91872615216295,1676.46195629084,2483.3405036878094,-12.833549515124755,-12.834697907128604,-10.463468586303978,-10.464616978307827,False,True,exploratory_double
norm_bound,203,50,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,8.299771744608531,27.186151410768197,36.25353145267341,6.296756665655021e-13,-75.17761454279557,4.496629884541548,4.533690020952605,59.91872615216295,1643.0033332788855,2456.346333370811,-12.833549515124755,-12.834697907128604,-9.243792812775421,-9.24494120477927,False,True,exploratory_double
norm_bound,203,98,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,11.39663291701743,29.880812711435098,36.25353145267341,6.296756665655021e-13,-75.17761454279557,3.1603128362544197,3.186359370619154,59.91872615216295,1605.7884123237702,2426.2956711799657,-12.833549515124755,-12.834697907128604,-7.904361019711742,-7.905509411715591,False,True,exploratory_double
norm_bound,203,101,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,11.39663291701743,29.880812711435098,36.25353145267341,6.296756665655021e-13,-75.17761454279557,3.1603128362544197,3.186359370619154,59.91872615216295,1605.7884123237702,2426.2956711799657,-12.833549515124755,-12.834697907128604,-7.904361019711742,-7.905509411715591,False,True,exploratory_double
norm_bound,203,200,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,13.83605771445815,31.9994519312108,36.25353145267341,6.296756665655021e-13,-75.17761454279557,2.109652514730776,2.127039760731304,59.91872615216295,1576.108465877903,2402.309557973619,-12.833549515124755,-12.834697907128604,-6.849278809507776,-6.850427201511625,False,True,exploratory_double
symmetry_x_even,203,,tail_ignored,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,34.32179272604914,36.25353145267341,36.25353145267341,6.296756665655021e-13,-75.17761454279557,0.0,0.0,59.91872615216295,1515.3099668164991,1931.738726624266,-12.833549515124755,-12.834697907128604,2.0110617906034776,2.009913398599629,True,True,exploratory_double
signed_xxy,203,,tail_ignored,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,36.25353145267341,36.25353145267341,36.25353145267341,6.296756665655021e-13,-75.17761454279557,0.0,0.0,59.91872615216295,1515.3099668164991,1931.738726624266,-12.833549515124755,-12.834697907128604,2.8465633266055743,2.8454149346017257,True,True,exploratory_double
symmetry_x_even,203,29,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,22.244414534135377,24.727755037823187,36.25353145267341,6.296756665655021e-13,-75.17761454279557,5.7157801294352595,5.76288820742511,59.91872615216295,1676.46195629084,2483.3405036878094,-12.833549515124755,-12.834697907128604,-3.2125576829553104,-3.213706074959159,False,True,exploratory_double
signed_xxy,203,29,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,24.727755037823187,24.727755037823187,36.25353145267341,6.296756665655021e-13,-75.17761454279557,5.7157801294352595,5.76288820742511,59.91872615216295,1676.46195629084,2483.3405036878094,-12.833549515124755,-12.834697907128604,-2.138481371986911,-2.1396297639907598,False,True,exploratory_double
symmetry_x_even,203,31,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,22.244414534135377,24.727755037823187,36.25353145267341,6.296756665655021e-13,-75.17761454279557,5.7157801294352595,5.76288820742511,59.91872615216295,1676.46195629084,2483.3405036878094,-12.833549515124755,-12.834697907128604,-3.2125576829553104,-3.213706074959159,False,True,exploratory_double
signed_xxy,203,31,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,24.727755037823187,24.727755037823187,36.25353145267341,6.296756665655021e-13,-75.17761454279557,5.7157801294352595,5.76288820742511,59.91872615216295,1676.46195629084,2483.3405036878094,-12.833549515124755,-12.834697907128604,-2.138481371986911,-2.1396297639907598,False,True,exploratory_double
