model,J,M,M_cluster_complete,tail_mode,cell_shape,rx,ry,distance,lambda_xx_cell_lower,lambda_xx0,lambda_xx_finite,lambda_xxx_finite,lambda_xxy_finite,lambda_xx_tail_energy,lambda_xx_tail_bound,old_dirichlet_tail_energy,M_xxx,M_xxy,Rxx1_lower,Rxx2_lower,Jxx1_lower,Jxx2_lower,success,cluster_complete,rigorous_flag
signed_xxy,49,,,tail_ignored,square,0.09171373109332098,0.09171373109332098,0.12970280236801357,36.325965036689574,36.325965036689574,36.325965036689574,7.73517509996302e-13,-75.10260472891373,0.0,0.0,59.95418769967904,1514.2431711656504,1930.5847221281058,-14.063809374839078,-14.009591302691694,3.552713678800501e-15,0.054218072147387275,True,True,exploratory_double
symmetry_x_even,49,5,True,neumann_corrected_tail,x_only,0.0,0.0,0.0,-16.220903201600002,-16.220903201600002,36.325965036689574,7.73517509996302e-13,-75.10260472891373,25.46085368247021,26.273434119144788,59.95418769967904,2200.2918179290373,2924.5073288641684,-12.820992204969132,-12.822561881283685,-19.8448493274261,-19.846419003740653,False,True,exploratory_double
symmetry_x_even,49,5,True,neumann_corrected_tail,y_only,0.0,0.0,0.0,-16.220903201600002,-16.220903201600002,36.325965036689574,7.73517509996302e-13,-75.10260472891373,25.46085368247021,26.273434119144788,59.95418769967904,2200.2918179290373,2924.5073288641684,-12.820992204969132,-12.822561881283685,-19.8448493274261,-19.846419003740653,False,True,exploratory_double
symmetry_x_even,49,5,True,neumann_corrected_tail,omega_up,0.0,0.0,0.0,-16.220903201600002,-16.220903201600002,36.325965036689574,7.73517509996302e-13,-75.10260472891373,25.46085368247021,26.273434119144788,59.95418769967904,2200.2918179290373,2924.5073288641684,-12.820992204969132,-12.822561881283685,-19.8448493274261,-19.846419003740653,False,True,exploratory_double
symmetry_x_even,49,5,True,neumann_corrected_tail,square,0.0,0.0,0.0,-16.220903201600002,-16.220903201600002,36.325965036689574,7.73517509996302e-13,-75.10260472891373,25.46085368247021,26.273434119144788,59.95418769967904,2200.2918179290373,2924.5073288641684,-12.820992204969132,-12.822561881283685,-19.8448493274261,-19.846419003740653,False,True,exploratory_double
signed_xxy,49,5,True,neumann_corrected_tail,x_only,0.0,0.0,0.0,-16.220903201600002,-16.220903201600002,36.325965036689574,7.73517509996302e-13,-75.10260472891373,25.46085368247021,26.273434119144788,59.95418769967904,2200.2918179290373,2924.5073288641684,-12.820992204969132,-12.822561881283685,-19.8448493274261,-19.846419003740653,False,True,exploratory_double
signed_xxy,49,5,True,neumann_corrected_tail,y_only,0.0,0.0,0.0,-16.220903201600002,-16.220903201600002,36.325965036689574,7.73517509996302e-13,-75.10260472891373,25.46085368247021,26.273434119144788,59.95418769967904,2200.2918179290373,2924.5073288641684,-12.820992204969132,-12.822561881283685,-19.8448493274261,-19.846419003740653,False,True,exploratory_double
signed_xxy,49,5,True,neumann_corrected_tail,omega_up,0.0,0.0,0.0,-16.220903201600002,-16.220903201600002,36.325965036689574,7.73517509996302e-13,-75.10260472891373,25.46085368247021,26.273434119144788,59.95418769967904,2200.2918179290373,2924.5073288641684,-12.820992204969132,-12.822561881283685,-19.8448493274261,-19.846419003740653,False,True,exploratory_double
signed_xxy,49,5,True,neumann_corrected_tail,square,0.0,0.0,0.0,-16.220903201600002,-16.220903201600002,36.325965036689574,7.73517509996302e-13,-75.10260472891373,25.46085368247021,26.273434119144788,59.95418769967904,2200.2918179290373,2924.5073288641684,-12.820992204969132,-12.822561881283685,-19.8448493274261,-19.846419003740653,False,True,exploratory_double
symmetry_x_even,49,6,False,neumann_corrected_tail,x_only,0.0,0.0,0.0,-16.220903201600002,-16.220903201600002,36.325965036689574,7.73517509996302e-13,-75.10260472891373,25.46085368247021,26.273434119144788,59.95418769967904,2200.2918179290373,2924.5073288641684,-12.820992204969132,-12.822561881283685,-19.8448493274261,-19.846419003740653,False,True,exploratory_double
symmetry_x_even,49,6,False,neumann_corrected_tail,y_only,0.0,0.0,0.0,-16.220903201600002,-16.220903201600002,36.325965036689574,7.73517509996302e-13,-75.10260472891373,25.46085368247021,26.273434119144788,59.95418769967904,2200.2918179290373,2924.5073288641684,-12.820992204969132,-12.822561881283685,-19.8448493274261,-19.846419003740653,False,True,exploratory_double
symmetry_x_even,49,6,False,neumann_corrected_tail,omega_up,0.0,0.0,0.0,-16.220903201600002,-16.220903201600002,36.325965036689574,7.73517509996302e-13,-75.10260472891373,25.46085368247021,26.273434119144788,59.95418769967904,2200.2918179290373,2924.5073288641684,-12.820992204969132,-12.822561881283685,-19.8448493274261,-19.846419003740653,False,True,exploratory_double
