model,J,M,M_cluster_complete,tail_mode,cell_shape,rx,ry,distance,lambda_xx_cell_lower,lambda_xx0,lambda_xx_finite,lambda_xxx_finite,lambda_xxy_finite,lambda_xx_tail_energy,lambda_xx_tail_bound,old_dirichlet_tail_energy,M_xxx,M_xxy,Rxx1_lower,Rxx2_lower,Jxx1_lower,Jxx2_lower,success,cluster_complete,rigorous_flag
symmetry_x_even,49,10,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,7.578115872456827,10.241303469771157,36.325965036689574,7.73517509996302e-13,-75.10260472891373,12.638959728300676,13.042330783459208,59.95418769967904,1875.1110783380807,2663.1875973143297,-12.833549515124755,-12.834697907128604,-9.55591814387614,-9.557066535879988,False,True,exploratory_double
signed_xxy,49,10,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,10.241303469771157,10.241303469771157,36.325965036689574,7.73517509996302e-13,-75.10260472891373,12.638959728300676,13.042330783459208,59.95418769967904,1875.1110783380807,2663.1875973143297,-12.833549515124755,-12.834697907128604,-8.40405568051587,-8.40520407251972,False,True,exploratory_double
norm_bound,51,,,tail_ignored,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,19.25093523493503,36.324237337842554,36.324237337842554,7.3621555241082e-13,-75.12436434676357,0.0,0.0,59.95335056724801,1514.2689481483148,1930.612621424374,-12.833549515124755,-12.834697907128604,-4.507275502710879,-4.508423894714728,False,True,exploratory_double
norm_bound,51,5,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-41.02078467174924,-16.123396755238154,36.324237337842554,7.3621555241082e-13,-75.12436434676357,25.460016550039178,26.223817046540354,59.95335056724801,2197.6700545419976,2920.6873710911063,-12.833549515124755,-12.834697907128604,-30.575559927241954,-30.576708319245803,False,True,exploratory_double
norm_bound,51,6,False,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-41.02078467174924,-16.123396755238154,36.324237337842554,7.3621555241082e-13,-75.12436434676357,25.460016550039178,26.223817046540354,59.95335056724801,2197.6700545419976,2920.6873710911063,-12.833549515124755,-12.834697907128604,-30.575559927241954,-30.576708319245803,False,True,exploratory_double
norm_bound,51,7,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-11.107634500319467,10.289704790351081,36.324237337842554,7.3621555241082e-13,-75.12436434676357,12.638122595869646,13.017266273745737,59.95335056724801,1873.6919617056233,2660.4196736143144,-12.833549515124755,-12.834697907128604,-17.63774252448916,-17.638890916493008,False,True,exploratory_double
norm_bound,51,8,False,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-11.107634500319467,10.289704790351081,36.324237337842554,7.3621555241082e-13,-75.12436434676357,12.638122595869646,13.017266273745737,59.95335056724801,1873.6919617056233,2660.4196736143144,-12.833549515124755,-12.834697907128604,-17.63774252448916,-17.638890916493008,False,True,exploratory_double
norm_bound,51,9,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-11.107634500319467,10.289704790351081,36.324237337842554,7.3621555241082e-13,-75.12436434676357,12.638122595869646,13.017266273745737,59.95335056724801,1873.6919617056233,2660.4196736143144,-12.833549515124755,-12.834697907128604,-17.63774252448916,-17.638890916493008,False,True,exploratory_double
norm_bound,51,10,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-11.107634500319467,10.289704790351081,36.324237337842554,7.3621555241082e-13,-75.12436434676357,12.638122595869646,13.017266273745737,59.95335056724801,1873.6919617056233,2660.4196736143144,-12.833549515124755,-12.834697907128604,-17.63774252448916,-17.638890916493008,False,True,exploratory_double
symmetry_x_even,51,,,tail_ignored,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,34.39362471641818,36.324237337842554,36.324237337842554,7.3621555241082e-13,-75.12436434676357,0.0,0.0,59.95335056724801,1514.2689481483148,1930.612621424374,-12.833549515124755,-12.834697907128604,2.0421300388402877,2.040981646836439,True,True,exploratory_double
signed_xxy,51,,,tail_ignored,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,36.324237337842554,36.324237337842554,36.324237337842554,7.3621555241082e-13,-75.12436434676357,0.0,0.0,59.95335056724801,1514.2689481483148,1930.612621424374,-12.833549515124755,-12.834697907128604,2.8771445200397636,2.875996128035915,True,True,exploratory_double
symmetry_x_even,51,5,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-19.04408412632926,-16.123396755238154,36.324237337842554,7.3621555241082e-13,-75.12436434676357,25.460016550039178,26.223817046540354,59.95335056724801,2197.6700545419976,2920.6873710911063,-12.833549515124755,-12.834697907128604,-21.070357795666148,-21.071506187669996,False,True,exploratory_double
signed_xxy,51,5,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-16.123396755238154,-16.123396755238154,36.324237337842554,7.3621555241082e-13,-75.12436434676357,25.460016550039178,26.223817046540354,59.95335056724801,2197.6700545419976,2920.6873710911063,-12.833549515124755,-12.834697907128604,-19.80712340941305,-19.8082718014169,False,True,exploratory_double
symmetry_x_even,51,6,False,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-19.04408412632926,-16.123396755238154,36.324237337842554,7.3621555241082e-13,-75.12436434676357,25.460016550039178,26.223817046540354,59.95335056724801,2197.6700545419976,2920.6873710911063,-12.833549515124755,-12.834697907128604,-21.070357795666148,-21.071506187669996,False,True,exploratory_double
signed_xxy,51,6,False,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,-16.123396755238154,-16.123396755238154,36.324237337842554,7.3621555241082e-13,-75.12436434676357,25.460016550039178,26.223817046540354,59.95335056724801,2197.6700545419976,2920.6873710911063,-12.833549515124755,-12.834697907128604,-19.80712340941305,-19.8082718014169,False,True,exploratory_double
symmetry_x_even,51,7,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,7.629285116736766,10.289704790351081,36.324237337842554,7.3621555241082e-13,-75.12436434676357,12.638122595869646,13.017266273745737,59.95335056724801,1873.6919617056233,2660.4196736143144,-12.833549515124755,-12.834697907128604,-9.533786795778841,-9.53493518778269,False,True,exploratory_double
signed_xxy,51,7,True,neumann_corrected_tail,omega_up_target_1e-2,0.01,0.001,0.01004987562112089,10.289704790351081,10.289704790351081,36.324237337842554,7.3621555241082e-13,-75.12436434676357,12.638122595869646,13.017266273745737,59.95335056724801,1873.6919617056233,2660.4196736143144,-12.833549515124755,-12.834697907128604,-8.383121494576697,-8.384269886580546,False,True,exploratory_double
