conjecture,step,i,j,x_lo_inf,x_hi_sup,y_lo_inf,y_hi_sup,L_lower,ok,min_so_far,run_timestamp
J1,1-2,1,1,0.5,0.50600000000000001,0.86522540378443858,0.86602540378443871,1.76777364266352422e+00,1,1.76777364266352422e+00,2026-03-09 10:21:10
J1,1-2,1,2,0.5,0.50600000000000001,0.86442540378443856,0.8652254037844388,1.65568110866470342e+00,1,1.65568110866470342e+00,2026-03-09 10:21:38
J1,1-2,1,3,0.5,0.50600000000000001,0.86362540378443853,0.86442540378443878,1.80300039985686667e+00,1,1.65568110866470342e+00,2026-03-09 10:22:06
J1,1-2,1,1,0.5,0.50600000000000001,0.86522540378443858,0.86602540378443871,-5.83106548015891164e+01,0,-5.83106548015891164e+01,2026-03-09 10:23:52
J1,1-2,1,2,0.5,0.50600000000000001,0.86442540378443856,0.8652254037844388,-7.46260949166839679e+01,0,-7.46260949166839679e+01,2026-03-09 10:24:48
J1,1-2,1,3,0.5,0.50600000000000001,0.86362540378443853,0.86442540378443878,-5.64562270858532855e+01,0,-7.46260949166839679e+01,2026-03-09 10:25:47
J1,1-2,1,4,0.5,0.50600000000000001,0.86282540378443851,0.86362540378443875,-6.18155366425155889e+01,0,-7.46260949166839679e+01,2026-03-09 10:26:46
